product_id,name,categories,price,packing,image
395070289,Bio Banane,Obst & Gemüse,1.02492,3er Packung,//assets.bringmeister.de/media/p/395070289/0/ae392c141db27642c1851e1df09d93e8.jpg
8686120051,EDEKA Bio H-Vollmilch,Kühlregal,1.25,1l Stück,//assets.bringmeister.de/media/p/8686120051/0/b6716a8abe1474f8174c3aa2230d11da.jpg
395009041,"Bio Avocado Hass, angereift",Obst & Gemüse,1.89,Stück,//assets.bringmeister.de/media/p/395009041/0/386c0a3b2733e21deee0a78c25028964.jpg
395026891,Lauchzwiebeln,Obst & Gemüse,0.99,Bund,//assets.bringmeister.de/media/p/395026891/0/1d0c630181c026303f0ba4fe492818cc.jpg
8686080061,EDEKA Bio Fettarme H-Milch,Kühlregal,1.2,1l Stück,//assets.bringmeister.de/media/p/8686080061/0/8d7b850beb7a32718a516e9d1cb34cfe.jpg
301007031,EDEKA Bio Frische Vollmilch ESL,Kühlregal,1.29,1l Packung,//assets.bringmeister.de/media/p/39400560011/0/f1f3da075e7d66234ba3422c655bbdb6.jpg
395004921,EDEKA Heimatliebe Zucchini,Obst & Gemüse,0.69,Stück,//assets.bringmeister.de/media/p/395004921/0/737535eb1db29f7927dd2268bb4a9551.jpg
395009281,EDEKA Heimatliebe Eisbergsalat,Obst & Gemüse,1.19,Stück,//assets.bringmeister.de/media/p/395009281/0/0216984164b3e8e49c6dcd26839387fd.jpg
301144011,EDEKA Bio Mozzarella 45% Fett i. Tr.,Kühlregal,1.35,200g Packung,//assets.bringmeister.de/media/p/47821050011/0/002db3a232a0696d6c23d8e4bdc1853d.jpg
8728580081,EDEKA Bio Frischkäse Natur,Kühlregal,1.19,150g Stück,//assets.bringmeister.de/media/p/8728580081/0/96ac820e81d75c13aa105ee018618ab5.jpg
395025281,Radieschen,Obst & Gemüse,0.89,Bund,//assets.bringmeister.de/media/p/395025281/0/e2f55b12fad19aa44f9c404808d4a09b.jpg
48921370041,GUT&GÜNSTIG Küchentücher klassik mit mindestens 20% Recyclingfasern 4er,Drogerieartikel,2.75,4er Packung,//assets.bringmeister.de/media/p/48921370041/0/68c9ec5d22467c3f3bca64c5b4a8c9bb.jpg
395000271,Salatgurke 300-400g,Obst & Gemüse,1.19,Stück,//assets.bringmeister.de/media/p/395000271/0/693c573a1c0c4aa9e508ff339974bbff.jpg
395021081,Bio Salatgurke,Obst & Gemüse,1.69,Stück,//assets.bringmeister.de/media/p/395021081/0/aa7a6efb9315ac8528357800d178b163.jpg
301159001,EDEKA Bio Körniger Frischkäse 20% Fett i. Tr.,Kühlregal,0.95,150g Becher,//assets.bringmeister.de/media/p/8436830081/0/1c1cbfdeb95d47359f27ac267dd29517.jpg
88003128391,"GUT&GÜNSTIG Hackfleisch gemischt, zum Braten",Frischetheke,3.89,500g Packung,//assets.bringmeister.de/media/p/88003128391/0/ab191a5c70a3b78fef81636458c02d48.jpg
395015561,Kohlrabi,Obst & Gemüse,0.79,Stück,//assets.bringmeister.de/media/p/395015561/0/4f2a658d452be838c169e5c7cd65a143.jpg
54083920011,GUT&GÜNSTIG Toilettenpapier premium 4-lagig,Drogerieartikel,4.55,10Stück Packung,//assets.bringmeister.de/media/p/54083920011/0/f5951daa3819df192c0912e2bbd58b3d.jpg
49462190011,GUT&GÜNSTIG Küchentücher 3-lagig 8x64,Drogerieartikel,5.99,8er Packung,//assets.bringmeister.de/media/p/49462190011/0/1c22f2d4d5e3a9059841ba55d0a9cfab.jpg
3456520051,Harry Sammy's Super Sandwich,"Brot, Backwaren & Brotaufstriche",2.55,750g Packung,//assets.bringmeister.de/media/p/3456520051/0/93bdf7feea982b48126fee4642c5b40c.jpg
27822850001,EDEKA Bio Gouda gerieben 48% Fett i. Tr.,Kühlregal,1.79,150g Packung,//assets.bringmeister.de/media/p/27822850001/0/b9612c16605eb1dc5e3ec2cc9bda9626.jpg
33245260091,Oatly Hafer Barista Edition,Kühlregal,2.59,1l Packung,//assets.bringmeister.de/media/p/33245260091/0/71a14ffbd5b764ac3bb82a3b34c8cf55.jpg
12855130031,Eberswalder Würstchen,Kühlregal,2.49,200g Packung,//assets.bringmeister.de/media/p/12855130031/0/c8d921a11141c8449f4e6cbda27d5761.jpg
395000101,EDEKA Heimatliebe Paprika rot,Obst & Gemüse,0.93,Stück,//assets.bringmeister.de/media/p/395000101/0/0d11e935ce957b04ef9d3bb70be47204.jpg
21640990091,EDEKA Bio Schinkenwürfel,Kühlregal,2.69,100g Stück,//assets.bringmeister.de/media/p/21640990091/0/194f2fea5fb4eb1fb39b6c60bf4748f3.jpg
301175021,EDEKA Bio Wiener Würstchen,Kühlregal,3.29,200g Packung,//assets.bringmeister.de/media/p/40469070001/0/95712cb3d8ce6990a0665b7f483c1fb4.jpg
3817920081,Harry 1688 Unser Mildes Weizenmischbrot,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/3817920081/0/f2aec29b2ac4b81ee903dee370380636.jpg
88302483351,GUT&GÜNSTIG Rinder- Hackfleisch zum Braten,Frischetheke,4.89,500g Packung,//assets.bringmeister.de/media/p/88302483351/0/0e2ebe550e1ae7b631dbdfd2e18800ce.jpg
395108572,Weizenbrötchen,"Brot, Backwaren & Brotaufstriche",0.99,4er Tüte,//assets.bringmeister.de/media/p/395108572/0/bd3c64c587361087d05b9a68574b1140.jpg
39052810021,EDEKA Bio Nürnberger Rostbratwürste,Kühlregal,3.99,250g Packung,//assets.bringmeister.de/media/p/39052810021/0/c8e43c5396550e718938b2d934d8685d.jpg
14973680061,Wiltmann Bio Geflügel Salami,Kühlregal,2.79,80g Packung,//assets.bringmeister.de/media/p/14973680061/0/7d894c999a83f6d7184951529af026dd.jpg
41642590051,EDEKA Bio Haferflocken,Cerealien & Müsli,0.99,500g Packung,//assets.bringmeister.de/media/p/41642590051/0/aafd36ac1049060557efcc326c4a0576.jpg
14973700091,Wiltmann Bio Geflügel Lyoner,Kühlregal,2.39,80g Packung,//assets.bringmeister.de/media/p/14973700091/0/ba6e357f701c4fdc69f412911b625121.jpg
15075410052,EXTALER MINERALQUELL Mineralwasser,Getränke,2.95,6 x 1.25l Flasche / Kanne oder Krug,//assets.bringmeister.de/media/p/15075410052/0/1c0d402bb59038cde7f1dcd76837a23b.jpg
3817950071,Harry Vollkorntoast,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/3817950071/0/2d9a393334f289e220bc211ebf63c118.jpg
395114541,EDEKA Bio Kresse,Obst & Gemüse,0.59,Stück,//assets.bringmeister.de/media/p/395114541/0/caf479b2a5add58c33decb18c3e0f1d2.jpg
35342250041,Alnatura Bio Haferdrink ungesüßt,Kühlregal,1.69,1l Packung,//assets.bringmeister.de/media/p/35342250041/0/a3db0b7d0db8c7939d555d35e89b2b85.jpg
12551970041,Harry Vital + Fit,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/12551970041/0/8aa287ed65be8005d1b3136f2b8ff7eb.jpg
15075450072,EXTALER MINERALQUELL Mineralwasser still,Getränke,2.95,6 x 1.25l Flasche / Packung,//assets.bringmeister.de/media/p/15075450072/0/b829c0a123e10b5e414bbb63d448cfa5.jpg
28066300011,"Arla Bio Frische Weidemilch 3,8 % Fett",Kühlregal,1.79,1l Packung,//assets.bringmeister.de/media/p/28066300011/0/24b632f21bc315f9007ab1c921a5263d.jpg
56050180051,GUT&GÜNSTIG Laktosefreie fettarme H-Milch,Kühlregal,1.19,1l Packung,//assets.bringmeister.de/media/p/56050180051/0/7623cbe9f01599a17a2afb81e9f041dd.jpg
36502640001,Schäfers Landbrot,"Brot, Backwaren & Brotaufstriche",2.09,1kg Packung,//assets.bringmeister.de/media/p/36502640001/0/e1274c905c16ee96c5c7f43d4b9f5dd6.jpg
30755760051,Harry Körner Balance Sandwich,"Brot, Backwaren & Brotaufstriche",2.55,750g Packung,//assets.bringmeister.de/media/p/30755760051/0/b29b7f8862c371b51559dee37d096c6f.jpg
395114301,Mini Kopfsalatherzen,Obst & Gemüse,2.39,4er Packung,//assets.bringmeister.de/media/p/395114301/0/779d091a7d29c7a32386ad981c9fe5bf.jpg
38213740061,Harry Dinkel Sandwich,"Brot, Backwaren & Brotaufstriche",1.99,375g Packung,//assets.bringmeister.de/media/p/38213740061/0/3a27eb6ac90813a9a79b7fc586566c3e.jpg
301049021,EDEKA Bio Joghurt mild,Kühlregal,1.15,500g Becher,//assets.bringmeister.de/media/p/8461600091/0/4267a97e555ef529c78cbb8d20e2f86b.jpg
301101021,GUT&GÜNSTIG Eier aus Bodenhaltung Initiative Lebenswert,Kühlregal,2.09,10Stück Packung,//assets.bringmeister.de/media/p/35237230031/0/5bb6ef4ab1ec832e0b9a3d39d663d2d6.jpg
7926330061,"Elinas Joghurt nach griechischer Art Natur 9,4 % Fett",Kühlregal,2.19,600g Packung,//assets.bringmeister.de/media/p/7926330061/0/3af445e85cb7db637f4f567c31346fce.jpg
22510630031,VIP Grana Padano 32 % Fett i. Tr.,Kühlregal,5.45,200g Stück,//assets.bringmeister.de/media/p/22510630031/0/ffada13dbfd24d886865c78bdc8725ec.jpg
15075440042,EXTALER MINERALQUELL Mineralwasser medium,Getränke,2.95,6 x 1.25l Flasche / Packung,//assets.bringmeister.de/media/p/15075440042/0/29c48421fac0f14cda545033cb2c02eb.jpg
301007281,EDEKA Bio Crème Fraîche,Kühlregal,0.99,150g Becher,//assets.bringmeister.de/media/p/8767130081/0/101638b9773669cf87306dedd004ec6f.jpg
301021021,GUT&GÜNSTIG Vollkorntoast,"Brot, Backwaren & Brotaufstriche",1.19,500g Packung,//assets.bringmeister.de/media/p/27864680051/0/9fabba1fd2994406501c0b5576ed0452.jpg
31266470031,"Alnatura Bio Joghurt Natur 1,5%",Kühlregal,1.59,500g Becher,//assets.bringmeister.de/media/p/31266470031/0/bafeb8e1892cae07fea999d6654afb00.jpg
32544910061,Gläserne Molkerei Bio Fassbutter Natur,Kühlregal,3.45,250g Becher,//assets.bringmeister.de/media/p/32544910061/0/c99199c860b42c37962fc823ff5a1b5b.jpg
28483090041,WIESENHOF Hähnchen-Schenkel,Frischetheke,3.4,ca. 400g Packung,//assets.bringmeister.de/media/p/28483090041/0/58a2348f1ccf25d9f80d2b143ab1c62b.jpg
395041591,Suppengrün,Obst & Gemüse,1.69,Bund,//assets.bringmeister.de/media/p/395041591/0/4650c0351fcae956f760ee9ac15078ab.jpg
395114471,Mango genussreif,Obst & Gemüse,2.59,Stück,//assets.bringmeister.de/media/p/395114471/0/6c41015b2e5521018ba4751b056513be.jpg
31263290081,Alnatura Bio Parmigiano Reggiano gerieben 32 % Fett i. Tr.,Kühlregal,1.59,40g Packung,//assets.bringmeister.de/media/p/31263290081/0/cab0a01766e66f92ac01775db55685f4.jpg
301101031,GUT&GÜNSTIG Eier aus Freilandhaltung Initiative Lebenswert,Kühlregal,2.59,10Stück Packung,//assets.bringmeister.de/media/p/36226190011/0/00bfd3b6b986af9add82d52ed6742475.jpg
395000721,EDEKA Heimatliebe Paprika gelb,Obst & Gemüse,0.97,Stück,//assets.bringmeister.de/media/p/395000721/0/0856173de7ac429f01015d0498089d11.jpg
43184750001,EDEKA Bio Kräuterquark 40% Fett i. Tr.,Kühlregal,1.05,200g Becher,//assets.bringmeister.de/media/p/43184750001/0/3db4d23189f103cdf133ce58dd36860d.jpg
7050570041,Rügenwalder Mühle Feine Rügenwalder Teewurst,Kühlregal,2.75,125g Becher,//assets.bringmeister.de/media/p/7050570041/0/e1cbe7e034e4b7a32f0b4558210db125.jpg
395225462,Walnussbrötchen,"Brot, Backwaren & Brotaufstriche",1.29,2 Stück,//assets.bringmeister.de/media/p/395225462/0/8d2a3fb15467d0b98ce052bb602cbc86.jpg
30802470021,EDEKA Bio Kokosnussmilch,Nahrungsmittel,1.95,400ml Dose,//assets.bringmeister.de/media/p/30802470021/0/8ec2673d52227804bb3a84347d236f01.jpg
395007821,EDEKA Heimatliebe Aubergine,Obst & Gemüse,2.19,Wiegeware,//assets.bringmeister.de/media/p/395007821/0/788697c20c6690053a910d226b9dde3f.jpg
3456590061,Harry 1688 Steinofenbrot,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/3456590061/0/745327db320a9c0bf7c51e5997bf9b1e.jpg
395024291,Bio Ingwer,Obst & Gemüse,7.9,Wiegeware,//assets.bringmeister.de/media/p/395024291/0/2626569f06babe2f1f6b3c255a9e3c0c.jpg
395006451,Ananas,Obst & Gemüse,3.49,Stück,//assets.bringmeister.de/media/p/395006451/0/b3eb3df465d33866c427eb3e268b55de.jpg
3456570001,Harry Das volle Korn Roggenvollkornbrot,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/3456570001/0/21733b904665a2a6770e496b3e29a580.jpg
33899410011,Bio Emmentaler 45% Vollfettstufe,Frischetheke,2.84,ca. 150g Packung,//assets.bringmeister.de/media/p/33899410011/0/2e0fbbeffb9c976af60cc3895fe5f05a.jpg
1469620041,Géramont Original Französischer Weichkäse 60 % Fett i. Tr.,Kühlregal,3.35,200g Packung,//assets.bringmeister.de/media/p/1469620041/0/fc0af240ea2fd0608c9178eb24c3b778.jpg
3817850001,Harry Buttertoast,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/3817850001/0/5d6e3a5d3331aee181bef1b8d1a25ba2.jpg
31269860051,Alnatura Bio Mozzarella Minis 45 % Fett i. Tr.,Kühlregal,2.05,250g Packung,//assets.bringmeister.de/media/p/31269860051/0/3611cc4eac708b08dd16fcf4d448a739.jpg
40668260061,EDEKA Bio Maasdamer in Scheiben 45% Fett i. Tr.,Kühlregal,2.29,200g Stück,//assets.bringmeister.de/media/p/40668260061/0/a3c833ba9d14c683bdc25fa39699f543.jpg
395005461,Apfel Kanzi,Obst & Gemüse,0.66,Stück,//assets.bringmeister.de/media/p/395005461/0/a4cec835e309782dae6ffd842b17d6ab.jpg
47919490071,GUT&GÜNSTIG Hummus natur,Kühlregal,0.99,200g Packung,//assets.bringmeister.de/media/p/47919490071/0/3544c6d61ef6861efb208652bd04993f.jpg
44695450051,EDEKA Bio My Veggie Veganer Haferdrink Barista,Kühlregal,1.35,1l Packung,//assets.bringmeister.de/media/p/44695450051/0/d9978036690a146908a807cdad21ed9f.jpg
31647430021,GUT&GÜNSTIG Fettarme H-Milch,Kühlregal,0.99,1l Packung,//assets.bringmeister.de/media/p/31647430021/0/19d17bd1479634d822a05a44ef9d1684.jpg
37537870061,Babybel Mini Original 45 % Fett i. Tr.,Kühlregal,2.59,100g Packung,//assets.bringmeister.de/media/p/37537870061/0/3a3c418c3df62a22621d946571a48700.jpg
45783370091,Herta Finesse Hähnchenbrust ofengebacken,Kühlregal,2.49,100g Stück,//assets.bringmeister.de/media/p/45783370091/0/b1b5050325b41b072a946bd0002f6d83.jpg
53744190031,Rügenwalder Mühle Veganer Schinken Spicker Mortadella,Kühlregal,1.69,80g Packung,//assets.bringmeister.de/media/p/53744190031/0/7ee5e10ff9a72e43f179bf74fb47fe17.jpg
7661850032,Coca-Cola Original Taste,Getränke,7.55,4 x 1.5l Flasche / Packung,//assets.bringmeister.de/media/p/7661850032/0/14601e683d75804a5fe84782fb7443bf.jpg
8273250031,WIESENHOF Geflügel Mortadella,Kühlregal,1.69,100g Packung,//assets.bringmeister.de/media/p/8273250031/0/194e514e2e58159774f21463d2fc114c.jpg
35396220061,Hochland Sandwich Scheiben mit Gouda 45 % Fett i. Tr.,Kühlregal,2.59,150g Packung,//assets.bringmeister.de/media/p/35396220061/0/4a97e0dcc09f7967ba9889b50ed84d95.jpg
395108402,Kaiserbrötchen,"Brot, Backwaren & Brotaufstriche",1.29,4er Tüte,//assets.bringmeister.de/media/p/395108402/0/34c34f8cfa0e60bd56c7644e2d59fd84.jpg
54751390021,LÄTTA Original 39 % Fett,Kühlregal,1.99,450g Becher,//assets.bringmeister.de/media/p/54751390021/0/19df787b9e4f8b1e51a4baa91d06bd9f.jpg
3818070091,Harry Rosinen Stuten,"Brot, Backwaren & Brotaufstriche",2.39,400g Packung,//assets.bringmeister.de/media/p/3818070091/0/e3fe3c861d2551791756bff3a1f8c2a7.jpg
3456510021,Harry Sammy's Super Sandwich,"Brot, Backwaren & Brotaufstriche",1.69,375g Packung,//assets.bringmeister.de/media/p/3456510021/0/e0b87cdf94c12c925d1480eeadbd8242.jpg
395205571,Bio Demeter Persische Limette,Obst & Gemüse,2.69,4er Stück,//assets.bringmeister.de/media/p/395205571/0/021d4c5b3712186b3cc17288a8521f1b.jpg
395108952,Kürbiskernbrötchen,"Brot, Backwaren & Brotaufstriche",1.49,3er Tüte,//assets.bringmeister.de/media/p/395108952/0/fdf7573c4409fc35f25e0f0320845cb1.jpg
14869840021,Schäfers Sonnen-Vollkornbrot,"Brot, Backwaren & Brotaufstriche",2.29,1kg Stück,//assets.bringmeister.de/media/p/14869840021/0/11f77321b6d41fd1af942162a53b4e5c.jpg
47876300071,EDEKA Bio Streichzart ungesalzen,Kühlregal,1.69,200g Becher,//assets.bringmeister.de/media/p/47876300071/0/45d83ca7e638739896eb7dc4496be6a1.jpg
395053051,Passionsfrüchte,Obst & Gemüse,1.79,3er Packung,//assets.bringmeister.de/media/p/395053051/0/e49138523d3084e72781a677b5dde897.jpg
35990170021,MILRAM Müritzer Original in Scheiben 55 % Fett i. Tr.,Kühlregal,2.59,150g Packung,//assets.bringmeister.de/media/p/35990170021/0/de19453e1d734ceac26486cd5fb3f3d5.jpg
39783580091,Harry Dinkel,"Brot, Backwaren & Brotaufstriche",1.89,400g Packung,//assets.bringmeister.de/media/p/39783580091/0/c7ce203365ef604d700d0450e1fcef7a.jpg
1681420081,Dr.Oetker Frische Hefe,Nahrungsmittel,0.39,42g Packung,//assets.bringmeister.de/media/p/1681420081/0/8016f9569572e4dab25e0c224cf8e6f5.jpg
31263130031,Alnatura Bio Parmigiano Reggiano 32 % Fett i. Tr.,Kühlregal,4.29,125g Packung,//assets.bringmeister.de/media/p/31263130031/0/e990a4860638d274bd4e12853026b853.jpg
395001261,Avocado Hass,Obst & Gemüse,1.55,Stück,//assets.bringmeister.de/media/p/395001261/0/6bb717b01b5fb9a0cdefed6153bd48e9.jpg
29872480041,Wiltmann Bio Rein Rind Salami,Kühlregal,2.95,80g Packung,//assets.bringmeister.de/media/p/29872480041/0/7e3461e4f47bd358d16e05445f7e5468.jpg
16650080081,EDEKA Bio Tomaten in Stücken,Nahrungsmittel,0.99,400g Dose,//assets.bringmeister.de/media/p/16650080081/0/d131b8b951cddd0cadbac2b3be9fe390.jpg
30755750021,Harry Körner Balance Toast,"Brot, Backwaren & Brotaufstriche",1.89,500g Packung,//assets.bringmeister.de/media/p/30755750021/0/8cc534177732ac39d88e118261789da1.jpg
1464430081,Weihenstephan Butter,Kühlregal,2.79,250g Packung,//assets.bringmeister.de/media/p/1464430081/0/eaa79d001d61a3c39945e69d62ad08b2.jpg
57127320011,GUT&GÜNSTIG Spaghetti,Nahrungsmittel,0.85,500g Packung,//assets.bringmeister.de/media/p/57127320011/0/a31221d366a2940b418a0daedddf73a0.jpg
10016430072,Spreequell Naturell 1l Kasten,Getränke,6.99,12 x 1l Flasche im Kasten,//assets.bringmeister.de/media/p/10016430072/0/cd0ff2e428bfcd9fb9b831ef191da8fe.jpg
38130070081,Rügenwalder Mühle Veganer Schinken Spicker mit Grillgemüse,Kühlregal,1.69,80g Packung,//assets.bringmeister.de/media/p/38130070081/0/e2011f53a35e8324e78df9bf3ce5ed3f.jpg
14870490011,Schäfers Kartoffelbrot,"Brot, Backwaren & Brotaufstriche",2.49,750g Stück,//assets.bringmeister.de/media/p/14870490011/0/47737107acbcd8fb66134764b09cf621.jpg
39283130011,EDEKA Bio Leberwurst fein,Kühlregal,1.99,125g Becher,//assets.bringmeister.de/media/p/39283130011/0/df7cdef42f6d9ceedbf5ce0eb037a385.jpg
1470350041,Galbani Mozzarella 45 % Fett i. Tr.,Kühlregal,1.99,225g Packung,//assets.bringmeister.de/media/p/1470350041/0/2f2b1e3b7740bb2c19894a674d5c1a70.jpg
8701750042,Coca-Cola Zero Sugar,Getränke,7.55,4 x 1.5l Flasche / Packung,//assets.bringmeister.de/media/p/8701750042/0/18adcc7346a5084a2a14b07b188236ba.jpg
46165710081,Lichtenberger Fleisch Delikat Frische Schinkenzwiebelmettwurst,Kühlregal,2.85,150g Stück,//assets.bringmeister.de/media/p/46165710081/0/49cf5e1bafa65c106a12d71db438e28f.jpg
9429000061,Ferrero kinder Riegel,Süßigkeiten & Salziges,4.35,378g Packung,//assets.bringmeister.de/media/p/9429000061/0/60024cae884b084311bb438088f87de3.jpg
395005151,Apfel Braeburn - süß-säuerlich,Obst & Gemüse,0.5,Stück,//assets.bringmeister.de/media/p/395005151/0/3ab8b112e7663cd855dccfc727f64e5a.jpg
20630400051,Mozzarella di Bufala Campana 52 % Fett i. Tr.,Kühlregal,1.99,250g Packung,//assets.bringmeister.de/media/p/20630400051/0/1089fda4d0ef49c30039e922a71e9eba.jpg
301007471,EDEKA Bio My Veggie Veganer Tofu Classic,Kühlregal,2.19,400g Packung,//assets.bringmeister.de/media/p/27941010061/0/11bccca52521ff9e709890a6dcf43856.jpg
395024431,Fenchel,Obst & Gemüse,0.55,Stück,//assets.bringmeister.de/media/p/395024431/0/67d4e30435c77b71733ed9e662189167.jpg
31266440041,Alnatura Bio Speisequark Magerstufe,Kühlregal,1.15,250g Becher,//assets.bringmeister.de/media/p/31266440041/0/5ad62d88eed80356c96995884be6c483.jpg
48782830001,"EDEKA Heimatliebe Eier Freilandhaltung, 6 Stk.. VLOG",Kühlregal,1.99,6Stück Packung,//assets.bringmeister.de/media/p/48782830001/0/766b5ebdfbf158ce85d05af50d6c8a85.jpg
18307710011,Mago Wiener Würstchen,Kühlregal,4.19,200g Packung,//assets.bringmeister.de/media/p/18307710011/0/5ead79452ae37fda07689648b06f8d6d.jpg
1670100091,Wiltmann Feinschmecker Salami,Kühlregal,2.39,80g Packung,//assets.bringmeister.de/media/p/1670100091/0/0b8b54f29551c6099713c035fc4a9446.jpg
1690980051,"MILRAM Körniger Frischkäse 3,5 % Fett i. Tr.",Kühlregal,1.45,200g Becher,//assets.bringmeister.de/media/p/1690980051/0/ce32a3a9254865d3390884b8f62bc619.jpg
24382640091,Kerrygold Extra Ungesalzen,Kühlregal,4.39,400g Becher,//assets.bringmeister.de/media/p/24382640091/0/c49c1c534c2f804b49ebd9277ed9cf3f.jpg
51422980031,GUT&GÜNSTIG Hähnchen-Gyros-Pfanne,Tiefkühlkost,2.79,300g Packung,//assets.bringmeister.de/media/p/51422980031/0/a654fe4735cbaa5ea7582ccc72c7313b.jpg
301041131,GUT&GÜNSTIG Sandwich Fürst Pückler Art,Tiefkühlkost,1.99,720ml Packung,//assets.bringmeister.de/media/p/54252820001/0/0b4c51e7241c5d21118ef13a52307b04.jpg
2069720021,"Berchtesgadener Land Frische Bergbauern Milch länger haltbar 3,5 % Fett",Kühlregal,1.69,1l Packung,//assets.bringmeister.de/media/p/2069720021/0/bd9bf117b11154ac141f6fcb98c57c1c.jpg
301172011,EDEKA Bio Süßrahmbutter,Kühlregal,2.65,250g Packung,//assets.bringmeister.de/media/p/41281210051/0/57b9722b1b613617c8e7a91691f46c4b.jpg
88302474481,Hackfleisch gemischt,Frischetheke,3.29,300g Packung,//assets.bringmeister.de/media/p/88302474481/0/dacd6d81ea432dd7b03157a7feec98b6.jpg
54752510011,Rama Original 60 % Fett,Kühlregal,1.99,400g Becher,//assets.bringmeister.de/media/p/54752510011/0/850580dbe6e2acd534c9721d7c18ffb6.jpg
23169140081,"7gün Ayran Mango 3,5 % Fett",Kühlregal,0.89,250ml Becher,//assets.bringmeister.de/media/p/23169140081/0/78cbe2997861c248343116e175b70af1.jpg
29702590061,Harry Mehrkorn Toastbrötchen,"Brot, Backwaren & Brotaufstriche",1.79,335g Packung,//assets.bringmeister.de/media/p/29702590061/0/8c885e0ef85d1bfaffd035a8dab24bd3.jpg
42064430011,Harry Rosenbrötchen,"Brot, Backwaren & Brotaufstriche",2.39,510g Packung,//assets.bringmeister.de/media/p/42064430011/0/1a06ff25a2eab8e2f3f0cd5c3b7938b0.jpg
49315250011,"GUT&GÜNSTIG Orangen-Direktsaft, gekühlt",Obst & Gemüse,1.99,1l Flasche,//assets.bringmeister.de/media/p/49315250011/0/860bea46bc74fb67159fe9f90f76e9d7.jpg
1671120041,Berchtesgadener Land Bio Alpenbutter,Kühlregal,3.15,250g Packung,//assets.bringmeister.de/media/p/1671120041/0/5430fcc70cf261e36e97c4f8ddc72613.jpg
1671010041,Berchtesgadener Land Butter,Kühlregal,2.75,250g Packung,//assets.bringmeister.de/media/p/1671010041/0/21f16e4555cdea09ccfc3c1af21540fb.jpg
43846010041,Harry Anno »1688« Rustikal,"Brot, Backwaren & Brotaufstriche",2.29,500g Packung,//assets.bringmeister.de/media/p/43846010041/0/974db708adde508d3571b04a8ce83da0.jpg
49500250071,EDEKA Bio Bacon,Kühlregal,1.99,100g Packung,//assets.bringmeister.de/media/p/49500250071/0/ad8e544d3f8056d8904260ed4c2e45fd.jpg
395050462,Süsser Knoten,"Brot, Backwaren & Brotaufstriche",1.59,2 x 100g Stück / Tüte,//assets.bringmeister.de/media/p/395050462/0/baa78d35698059ce966ee60bbb42a650.jpg
5727210002,Spreequell Medium 1l Kasten,Getränke,6.99,12 x 1l Flasche im Kasten,//assets.bringmeister.de/media/p/5727210002/0/0f05e8d2d26c18fc23b69b72662df160.jpg
13085240051,Kerrygold Extra Ungesalzen,Kühlregal,3.15,250g Becher,//assets.bringmeister.de/media/p/13085240051/0/ead4611154e2617fc5b8ae374c095802.jpg
2089330031,Coca-Cola Original Taste,Getränke,1.29,1l Flasche,//assets.bringmeister.de/media/p/2089330031/0/8f27375478a3cf305e591065fa4b56c1.jpg
395001401,Frische Feigen,Obst & Gemüse,0.89,Stück,//assets.bringmeister.de/media/p/395001401/0/a2cfd6bc49e899ed51d5f04d1ebdfbf4.jpg
395109182,Weltmeisterbrötchen,"Brot, Backwaren & Brotaufstriche",1.49,3 x 100g Stück / Tüte,//assets.bringmeister.de/media/p/395109182/0/0823c0a4251042c72477046dfe25aed3.jpg
29194310011,Demeter Bio Eier,Kühlregal,5.49,6Stück Packung,//assets.bringmeister.de/media/p/29194310011/0/b0257f8c47a8613471f5913e0055b42e.jpg
395027951,Bio Fenchel,Obst & Gemüse,1.2,Stück,//assets.bringmeister.de/media/p/395027951/0/67d4e30435c77b71733ed9e662189167.jpg
21270870071,Wiltmann Bio Salami fein,Kühlregal,2.79,80g Packung,//assets.bringmeister.de/media/p/21270870071/0/2cc8311db78d049a3c7bef80856ed37f.jpg
26812860011,BioLust Bio Kochschinken hauchfein,Kühlregal,3.79,80g Packung,//assets.bringmeister.de/media/p/26812860011/0/3b2ddedf3e07984dc95cf59d08e9d719.jpg
49825470091,EDEKA Milder Orangensaft,Getränke,1.79,1l Flasche,//assets.bringmeister.de/media/p/49825470091/0/ea1109cfc6b12b09e85614cb64b65730.jpg
1480240071,WERDER Tomatenketchup,Nahrungsmittel,2.35,450ml Flasche,//assets.bringmeister.de/media/p/1480240071/0/b954c5554e52f502293aaa9909ed8ce9.jpg
1468930091,müller Joghurt mit der Ecke Schoko Balls,Kühlregal,0.79,150g Becher,//assets.bringmeister.de/media/p/1468930091/0/dcfe09b5ecc05b0ae5add1bafc26d9a7.jpg
88003176121,"Steinhaus Krustenbraten, gepökelt",Frischetheke,2.59,ca. 100g Packung,//assets.bringmeister.de/media/p/88003176121/0/9b396dbd5fa27704ffc333b62988e0a7.jpg
